Date,Open,High,Low,Close,Volume,rsi,macd,macd_signal,macd_hist,stoch_k,stoch_d,williams_r,cci,tsi,roc1,roc5,roc10,roc20,ma50,ma200,adx,atr,volatility,vol_ratio,bb_squeeze,bb_upper,bb_lower,bb_position,keltner_pos,volume_ma,volume_ratio,obv,cmf,price_change,price_momentum,return_autocorr,gap,intraday_range,consec_days,price_zscore,vwap_dev,rsi_lag5,adx_lag5,volatility_lag5,macd_lag5,stoch_k_lag5,is_uptrend,is_bull_regime,ml_signal,ml_proba,mr_signal,mom_signal,regime,is_bull,ann_vol,combined_signal,position_sizes,portfolio_bh,portfolio_mr,portfolio_mom,portfolio_ml,portfolio_comb
2022-10-28,1125.2640787350124,1157.218905475806,1122.730566891981,1153.178955078125,17609592.0,59.323016180263885,1.076128973610821,-5.8064794787933875,6.882608452404209,95.3882767275478,69.05364373874109,-4.611723272452193,125.5491959439858,0.8525765400114891,0.03059793571501035,0.01021751532809101,0.060160365544290384,0.08304579077709229,1142.8541918945311,1144.9324322509765,22.563959852629004,24.4323554021343,0.21201380730800615,1.2372079593059817,1.0,1155.2547150892015,1056.811471434236,0.9789141444957685,0.8471639169233899,11281403.05,1.560939886816649,1.139404887009459,0.00774151614676303,0.03059793571501035,0.01021751532809101,-0.1882880190911141,0.005650364647861858,0.029907186939158545,2.0,0.22838601074874082,0.04239239822802934,57.607759650848365,31.3203735466842,0.2373508129321088,-6.2265601828573836,87.43374315110192,1,1,,,,,BULL_LOW_VOL,1,0.21201380730800615,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-10-31,1159.9580661075936,1169.065162018063,1155.9408156542663,1163.8839111328125,12419943.0,61.716550321006864,4.339305169406089,-3.7773225491534927,8.116627718559581,94.78999032176637,82.88755687745426,-5.210009678233626,165.18976453132635,4.5640120350809665,0.009282996370638896,0.03155868133675299,0.0754631681378537,0.09646068074712444,1141.8783642578126,1145.2098059082032,25.01064689023169,24.120957296967926,0.21102192761529723,1.2612772712461717,1.0,1162.1361301733627,1060.1692775414808,1.0171406777235692,0.921682252537488,11168808.85,1.1120203744914123,1.1558615312855014,0.055554496907337346,0.009282996370638896,0.03155868133675299,-0.2212045420732357,0.0058786288109197475,0.011276336272251244,3.0,0.49803599966527684,0.04658697910045269,53.177886860273176,29.864342087482292,0.2386084998968502,-4.3392231748619,69.55336670298796,1,1,,,,,BULL_LOW_VOL,1,0.21102192761529723,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-01,1186.8912136799254,1186.8912136799254,1144.8936213637878,1154.8680419921875,13963166.0,58.589614835879544,6.127259292564304,-1.7964061808099334,7.923665473374237,72.69372992514363,87.62399899148595,-27.306270074856375,143.04589173468594,6.631281209882577,-0.007746364611097567,0.0201626169153466,0.050275150119729384,0.06396812283383868,1140.6782348632812,1145.4375494384765,28.59918300093045,25.069812658347896,0.20431826746110363,1.3360851800209455,0.0,1167.649272298165,1061.5994581705852,0.8794789938000133,0.7956256942786769,10936315.95,1.2767705380713696,1.1074006204376583,-0.01652331059539365,-0.007746364611097567,0.0201626169153466,-0.14737257849197744,0.01976769532342774,0.03636570654746863,-1.0,0.33030707123583203,0.03288989073723159,54.25555994107679,27.52051240588343,0.22848792912305846,-2.5106598079867126,74.01887373373488,1,1,,,,,BULL_LOW_VOL,1,0.20431826746110363,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-02,1155.986348539346,1164.157654947125,1148.0890168960857,1162.08056640625,8981896.0,60.32156806115671,8.033609806216873,0.16959701659542792,7.864012789621445,78.80260242678754,82.09544089123254,-21.197397573212466,116.19087873502654,8.8588197132017,0.006245323406491199,0.042636797448543096,0.03851094783491282,0.07434044638823623,1140.0555712890625,1145.6614282226562,31.709247630202707,24.95894112109982,0.20302868920617625,1.1107205157963211,0.0,1173.3172094061847,1063.9726953789714,0.8972363350836406,0.842033460617162,10792774.6,0.8322138034829338,1.1166912643946325,0.05578907702913505,0.006245323406491199,0.042636797448543096,-0.22712266636898115,0.0009683414091443179,0.013827473340107302,1.0,0.5194025427832298,0.03626081033956919,48.65663839885664,23.945215000065602,0.21552371425750458,-2.4441294519569965,53.28825090562685,1,1,,,,,BULL_LOW_VOL,1,0.20302868920617625,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-03,1154.8679148064807,1168.4258612328554,1152.6767205686606,1166.417236328125,6693449.0,61.36780495100484,9.781583338530709,2.091994280982484,7.689589057548225,82.50770997451815,78.0013474421498,-17.492290025481854,113.78771277321991,10.991542173375125,0.003731815200460842,0.042429009520671856,0.024559846686322384,0.05882218665465788,1139.5858325195313,1145.757860107422,34.76406436036952,24.978510750882783,0.19540324708250062,1.1206841056811072,0.0,1179.8873411217915,1063.8825197180522,0.8838832332081651,0.856212915627498,10680004.55,0.6267271674523771,1.1201984525839135,0.05226750749259164,0.003731815200460842,0.042429009520671856,-0.2686738457325831,-0.006206670869709586,0.013502150151495524,2.0,0.6393169355757686,0.03806051613236517,50.04808489545998,21.122098011403306,0.2143780895760359,-2.014564084888434,58.48440358304855,1,1,,,,,BULL_LOW_VOL,1,0.19540324708250062,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-04,1165.8467186255812,1186.8912175642852,1164.568612402097,1183.5816650390625,12575815.0,65.27104218241763,12.40884941242939,4.1553653072718655,8.253484105157526,97.17242772570333,86.16091337566968,-2.827572274296669,136.40283431478977,14.063327070508025,0.014715513605552566,0.026364260141113816,0.03685115270131045,0.07045548036628135,1139.0923583984375,1145.9078082275391,38.734793006328864,25.032303679192278,0.1998382574438254,0.6795130555782652,0.0,1189.3919727241919,1062.1680126273704,0.9543300831014256,0.9845976637204154,10641187.2,1.1818056353712112,1.138655357700363,0.14120406137204358,0.014715513605552566,0.026364260141113816,-0.16058975229907652,-0.0004891197461551797,0.018860215413569695,3.0,1.077628999134146,0.049477977121537266,59.323016180263885,22.563959852629004,0.21201380730800615,1.076128973610821,95.3882767275478,1,1,,,,,BULL_LOW_VOL,1,0.1998382574438254,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-07,1182.7828828061097,1191.593303681506,1175.0224772794022,1189.9041748046875,11789748.0,66.60931817978697,14.830197122144227,6.2903316702463385,8.539865451897889,98.05406758150008,92.57806842724052,-1.9459324184999196,135.44659435043937,17.006605022761672,0.00534184497139556,0.02235640807728778,0.05462062817238622,0.07163855231481397,1138.7897045898437,1146.0809515380859,42.461514423610566,23.92041442414146,0.19993209117416536,0.6550326680027652,0.0,1199.0066628263753,1060.5077780915935,0.9342775355980765,0.9962186076091476,10844957.6,1.0871179431812625,1.1541141237714752,0.17434725001121995,0.00534184497139556,0.02235640807728778,-0.15676974988211387,-0.0006748856091197175,0.013926185614756613,4.0,1.251448141879231,0.0515497255923953,61.716550321006864,25.01064689023169,0.21102192761529723,4.339305169406089,94.78999032176637,1,1,,,,,BULL_LOW_VOL,1,0.19993209117416536,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-09,1191.593235494793,1196.9114132053803,1182.3490921570583,1188.71728515625,11254205.0,66.09441659542398,16.46357866495532,8.324981069188135,8.138597595767186,90.5101748323609,95.24555671318812,-9.4898251676391,130.29790715049262,19.26258467312845,-0.0009974665805608796,0.029310052692835153,0.05006363697239613,0.0823843824978232,1138.5336108398437,1146.2180157470702,46.015769022467396,23.19165573324405,0.1934142138321159,0.46357326489961026,0.0,1206.6139167794752,1061.948302458806,0.8762896649126648,0.9428998356203707,11091191.5,1.0146975642788243,1.112837825997912,0.15833105211578366,-0.0009974665805608796,0.029310052692835153,-0.05673148206139835,0.001419493036388961,0.012250449480431242,-1.0,1.239671486239546,0.046885957559116606,58.589614835879544,28.59918300093045,0.20431826746110363,6.127259292564304,72.69372992514363,1,1,,,,,BULL_LOW_VOL,1,0.1934142138321159,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-10,1182.3261403082447,1185.3161961635597,1170.0007782161265,1174.3375244140625,5966242.0,60.03894091848964,16.408570997810102,9.94169905491253,6.466871942897573,73.85661333348695,87.47361858244932,-26.14338666651304,91.50032904150642,19.509405601889384,-0.012096871915425522,0.010547425335333926,0.053633931221503284,0.09101325183013609,1138.1182006835938,1146.3524572753906,45.40585518783067,21.71945822142868,0.18225008077508256,0.7904764988485079,0.0,1208.1926953858876,1070.1659471922374,0.7547202160821275,0.7665438668380463,10928744.75,0.545921982485683,1.0850235501944474,0.1818914313904913,-0.012096871915425522,0.010547425335333926,-0.13676244198540363,-0.005376505353975078,0.013041751310020356,-2.0,0.905649517067302,0.03122783746508472,60.32156806115671,31.709247630202707,0.20302868920617625,8.033609806216873,78.80260242678754,1,1,,,,,BULL_LOW_VOL,1,0.18225008077508256,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-11,1186.8912796597394,1203.3251787933696,1181.4133535308406,1201.407958984375,12310132.0,66.29870943733079,18.337946426620874,11.620948529254198,6.716997897366676,97.93314450641364,87.43331089075384,-2.0668554935863663,124.65276535500061,21.70885950856238,0.023051664455514542,0.029998461585153402,0.07370027611802699,0.10800984358853483,1138.429990234375,1146.622705078125,46.56320237858877,22.681375662127948,0.1937484662977072,1.145269035996303,0.0,1214.3135587511028,1075.7565218153036,0.9068571322529964,0.9978850828059385,11173396.2,1.101735925197032,1.1014111091073062,0.20125707639431561,0.023051664455514542,0.029998461585153402,-0.1443845781198304,0.010690074177728975,0.018238455221365767,1.0,1.5576849908448125,0.050335675058390095,61.36780495100484,34.76406436036952,0.19540324708250062,9.781583338530709,82.50770997451815,1,1,,,,,BULL_LOW_VOL,1,0.1937484662977072,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-14,1200.928400591495,1206.0640083384951,1189.2420312652064,1195.58740234375,9043112.0,63.97807657097206,19.1762679972162,13.132012422846598,6.044255574369602,89.02962335049826,86.93979373013296,-10.970376649501741,116.23943585367537,22.78917851996441,-0.00484477949151052,0.01014356479093581,0.0367752525129561,0.09914803069140965,1138.2574340820313,1146.9642944335938,47.78973213182333,22.259123612905892,0.19693223552712896,1.100481216619417,0.0,1217.6880415329397,1083.166768037373,0.8357089654676958,0.8928688324515636,11259127.2,0.8031805520413696,1.0685047416156954,0.17882161899333684,-0.00484477949151052,0.01014356479093581,-0.1768213519092929,-0.0003991636556873724,0.014070052126939486,-1.0,1.4274854376656991,0.041589831951557535,65.27104218241763,38.734793006328864,0.1998382574438254,12.40884941242939,97.17242772570333,1,1,,,,,BULL_LOW_VOL,1,0.19693223552712896,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-15,1197.0711926191022,1198.9427700567662,1182.3263018305277,1190.2237548828125,7086433.0,61.83032864800149,19.186670364790643,14.342944011235408,4.843726353555235,83.4131829793378,90.12531694541657,-16.586817020662192,93.02301224396605,23.040480764491242,-0.0044862027238016244,0.0002685763147083353,0.022630988793687523,0.09980196304400524,1138.6856323242187,1147.2781555175782,46.856050716642564,21.906973925398574,0.19654885404297054,1.0959743893230747,0.0,1217.1066011191824,1094.548940873005,0.7806514404536505,0.8068204055848761,11158144.4,0.6350906338871184,1.0406497991554686,0.21691112725058326,-0.0044862027238016244,0.0002685763147083353,-0.1804275622104989,0.0012410554614773665,0.013960793639070494,-2.0,1.2692359968721727,0.03353251388048726,66.60931817978697,42.461514423610566,0.19993209117416536,14.830197122144227,98.05406758150008,1,1,,,,,BULL_LOW_VOL,1,0.19654885404297054,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-16,1191.4561277313169,1194.1723297469184,1178.3775455967132,1183.3990478515625,9716161.0,59.111196289061034,18.431747780029355,15.160704764994199,3.271043015035156,76.2668221547665,82.90320949486754,-23.733177845233495,74.46323640283667,22.456420947919803,-0.005733969771021696,-0.004473929479361871,0.02470499210468935,0.07622218941118875,1139.2503198242186,1147.7852856445313,44.928694290795875,21.046151812577268,0.19527683338611043,1.115080124507306,1.0,1216.3679446517526,1103.6688839615285,0.70746076676884,0.7185988249722584,10807484.7,0.8990214901715291,1.0103349091121465,0.14172622512266775,-0.005733969771021696,-0.004473929479361871,-0.11017215807766548,0.0010354127477700363,0.013346963713449303,-3.0,1.0759181189182434,0.02206200503396021,66.09441659542398,46.015769022467396,0.1934142138321159,16.46357866495532,90.5101748323609,1,1,,,,,BULL_LOW_VOL,1,0.19527683338611043,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-17,1180.020985015561,1192.8257139314462,1177.761326971582,1186.4576416015625,6661451.0,59.961030388489476,17.874226193335744,15.703409050662508,2.1708171426732363,76.47239043941734,78.7174651911739,-23.52760956058266,69.8248963908412,22.2075882331437,0.002584583581973332,0.010320812318032058,0.020977095650690503,0.060295891321935136,1139.517373046875,1148.3182873535156,43.07098185831432,20.9597402427237,0.18825694552958977,1.0145855473764842,1.0,1217.4297325865523,1109.354129718135,0.7134219919855685,0.7338586918194527,10519766.25,0.6332318458121634,1.019357661803765,0.12384746987733215,0.002584583581973332,0.010320812318032058,0.01687657962134931,-0.0028545424657339356,0.012696944611970448,1.0,1.1365421923338874,0.021748788363088228,60.03894091848964,45.40585518783067,0.18225008077508256,16.408570997810102,73.85661333348695,1,1,,,,,BULL_LOW_VOL,1,0.18825694552958977,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-18,1189.9725379072304,1190.9997319984882,1173.6985088451029,1185.8184814453125,5303197.0,59.681875785164074,17.182739511030604,15.999275142736128,1.1834643682944765,66.90305898905997,73.21409052774796,-33.09694101094002,56.67220609922308,21.926490938116086,-0.0005387130006488938,-0.012976006545055041,0.016633194806227714,0.04160155020689471,1139.524677734375,1148.9280621337891,40.156256658721034,19.46145224759544,0.1806721998497347,0.3038096312113768,1.0,1219.346020968759,1112.173998562491,0.6871614552877412,0.7158525306590059,9822569.0,0.5398991852335168,1.0033609166129525,0.12270974464119798,-0.0005387130006488938,-0.012976006545055041,-0.019077547703879094,0.002962513099855162,0.014590110901542063,-1.0,1.120663847321201,0.018477060375291482,66.29870943733079,46.56320237858877,0.1937484662977072,18.337946426620874,97.93314450641364,1,1,,,,,BULL_LOW_VOL,1,0.1806721998497347,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-21,1181.413258441568,1181.413258441568,1160.916588888564,1164.477294921875,6390268.0,51.123525587306,14.742730911787476,15.747966296546398,-1.0052353847589224,32.01495777063603,58.463469066371125,-67.98504222936397,7.375895634129991,19.136421145784023,-0.01799700954013317,-0.0260207721835215,-0.016141150781139424,0.020115181907960356,1139.2430224609375,1149.4362487792969,35.42156854219081,20.105429791653332,0.19419482468675558,0.658601405894519,1.0,1219.2770835271642,1114.5391152033046,0.476791563916505,0.4632992390993835,9706229.75,0.6583676839093985,0.9866861257716435,0.106397541302416,-0.01799700954013317,-0.0260207721835215,0.05016942960934637,-0.003714921864242976,0.017601605151415973,-2.0,0.6141954296611116,-0.0008450736746676443,63.97807657097206,47.78973213182333,0.19693223552712896,19.1762679972162,89.02962335049826,1,1,,,,,BULL_LOW_VOL,1,0.19419482468675558,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-22,1161.783907991267,1172.511547625572,1157.903705618024,1170.9366455078125,6611488.0,53.306069546254555,13.178310763546051,15.23403518994633,-2.0557244264002783,39.40945577270665,46.10915751080089,-60.59054422729335,-4.385003871188192,17.401495505344727,0.005546995732854443,-0.016204607995661258,-0.01594038385484975,0.037809570538075654,1139.0572290039063,1149.8612725830078,32.01535998023654,18.14901905532549,0.18882724912474771,0.7733872083974925,1.0,1218.1591963313786,1119.9229691959654,0.5192959644259099,0.5364027681102154,9624631.55,0.6869341403515856,0.9984962670069554,0.16915402655858647,0.005546995732854443,-0.016204607995661258,-0.008123375886454641,-0.0023129578759101396,0.012475347888025701,1.0,0.7791310294623098,0.0035049360839309153,61.83032864800149,46.856050716642564,0.19654885404297054,19.186670364790643,83.4131829793378,1,1,,,,,BULL_LOW_VOL,1,0.18882724912474771,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-23,1175.4787957552544,1176.80266503484,1165.0934735308952,1167.28466796875,6413408.0,51.895113393619916,11.511119439004005,14.489452039757866,-2.978332600753861,27.362220502880387,32.928878015407705,-72.63777949711961,-2.0300169828408117,15.553858020738984,-0.0031188515220468283,-0.013617029616567522,-0.018030037465706417,0.031130950256407885,1138.9453833007813,1150.2860101318358,27.85223225431354,17.837630016247317,0.18957551758040508,0.7855593486429784,1.0,1216.7595099695297,1124.8468132726578,0.461719177232415,0.49304968209669475,9776800.3,0.655982305376535,0.9812911889182924,0.14530418200632964,-0.0031188515220468283,-0.013617029616567522,0.0027631852877009434,0.0038790742990813592,0.01003113621317458,-1.0,0.6940825268924469,-0.00022400508276698052,59.111196289061034,44.928694290795875,0.19527683338611043,18.431747780029355,76.2668221547665,1,1,,,,,BULL_LOW_VOL,1,0.18957551758040508,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-24,1171.3703518394527,1184.1522586948402,1163.2446877659072,1177.3504638671875,9389439.0,55.3992701613003,10.876704034876411,13.766902438781575,-2.8901984039051634,40.379227601693124,35.7169679590934,-59.620772398306876,9.845788428774606,14.918701238754522,0.00862325718365975,-0.007675940054700514,0.0025656503266624497,0.056337187461324545,1138.7723706054687,1150.7500427246093,25.92023255410991,18.206089320871474,0.17987500567406192,0.8809152334658117,1.0,1211.5397370641444,1136.3456999475743,0.5453193563213695,0.6076874438082547,9634610.2,0.9745530753283616,0.9980825471828709,0.2205680974724235,0.00862325718365975,-0.007675940054700514,0.09966609075281292,0.00350016065730772,0.017758154067616234,1.0,0.9491638679952403,0.00563906793777304,59.961030388489476,43.07098185831432,0.18825694552958977,17.874226193335744,76.47239043941734,1,1,,,,,BULL_LOW_VOL,1,0.17987500567406192,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-25,1181.8697762735126,1198.2579106358316,1178.7198513447252,1194.925537109375,7349922.0,60.772317755872216,11.657704030621744,13.34506275714961,-1.6873587265278651,76.87209049791625,48.2045128674966,-23.127909502083753,80.9467091058799,15.950432979121718,0.014927647953235201,0.007679974470428785,-0.005395687473620514,0.06790692498775419,1138.7527416992189,1151.3720233154297,26.98604805484124,18.105006578475468,0.1849519486577853,1.1214814691340322,1.0,1206.1775417231793,1149.3062839604145,0.8021495381596558,0.7932225534436538,9376453.35,0.7838701613121127,1.010644272280373,0.2504998906067428,0.014927647953235201,0.007679974470428785,0.0814527500367629,0.0038385447197096254,0.016350859266403072,2.0,1.3830089849522567,0.01696183725682772,59.681875785164074,40.156256658721034,0.1806721998497347,17.182739511030604,66.90305898905997,1,1,,,,,BULL_LOW_VOL,1,0.1849519486577853,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-28,1190.954018527936,1242.1501079495758,1142.1545139312134,1235.9874267578125,31527484.0,69.89695521612445,15.412339622826039,13.758518130284896,1.6538214925411427,93.83704726967103,70.36278845642681,-6.1629527303289695,159.02422021056873,20.215288038689376,0.03436355519505385,0.061409640314828984,0.03379094187080334,0.07180886480370896,1139.8410302734376,1152.2481127929686,31.962618909200714,24.063918551065367,0.19263225534065517,1.0633202128710018,1.0,1218.263701088918,1145.5009717626444,1.2435824746130677,1.0,10072347.95,3.130102748287206,1.0764723473667304,0.3034715269094326,0.03436355519505385,0.061409640314828984,-0.15248093220091552,-0.0033236536153094104,0.08090340714926726,3.0,2.263671446436858,0.04510522602315176,51.123525587306,35.42156854219081,0.19419482468675558,14.742730911787476,32.01495777063603,1,1,,,,,BULL_LOW_VOL,1,0.19263225534065517,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-29,1234.34401084029,1246.9889910362924,1229.8018737736188,1238.110107421875,11058913.0,70.28179149836507,18.347697138377725,14.676353931903463,3.671343206474262,91.5305690841403,87.41323561724255,-8.469430915859697,278.9480766558671,23.625642018402058,0.0017173966483061687,0.057367289828845314,0.04023306738973398,0.06377457028065447,1141.2059521484375,1153.1671209716797,36.53867711617845,24.251403994947623,0.1915108154385341,1.233242532398472,1.0,1228.7561544778182,1142.4311380026506,1.108357383826826,1.0,10004296.45,1.1054163633865528,1.0954204082053913,0.2906382479171639,0.0017173966483061687,0.057367289828845314,-0.1316919307929289,-0.001329638054517694,0.013881735687032278,4.0,2.1773232489611347,0.04310935319920494,53.306069546254555,32.01535998023654,0.18882724912474771,13.178310763546051,39.40945577270665,1,1,,,,,BULL_LOW_VOL,1,0.1915108154385341,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-11-30,1238.247142030381,1253.288707028199,1231.7192011093234,1246.85205078125,26164986.0,71.87636674991867,21.135751105003692,15.96823336652351,5.167517738480182,94.20821255135057,93.19194296838731,-5.791787448649434,247.04777959006694,26.928110386271925,0.007060715607579038,0.06816450605057556,0.05361927833631874,0.07964893428896591,1143.3254638671874,1154.041226196289,40.84925626324873,24.45518963628706,0.18749242733698387,1.0739995582139699,1.0,1238.8262476653751,1141.559445694,1.0825132825713422,1.0,10614387.45,2.4650490782678185,1.1429726760689927,0.35815654856697643,0.007060715607579038,0.06816450605057556,-0.13377548928545482,0.0001106804699230477,0.017299170262711317,5.0,2.2051985573621344,0.0428717160318574,51.895113393619916,27.85223225431354,0.18957551758040508,11.511119439004005,27.362220502880387,1,1,,,,,BULL_LOW_VOL,1,0.18749242733698387,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-12-01,1251.6222838141432,1257.648037723801,1239.844750738756,1243.1771240234375,9485801.0,70.17181386627875,22.786104059941863,17.33180750520718,5.4542965547346824,87.4703678395409,91.06971649167728,-12.529632160459107,207.09761297481825,29.065442825791692,-0.0029473639278292385,0.05591084573070315,0.0478057373757661,0.06978565855203978,1145.341806640625,1154.834506225586,44.8245309184228,23.656306250982635,0.18880533053687504,1.2612668678171728,1.0,1246.4072218925214,1142.0881272285721,0.9690363698085257,1.0,10639582.7,0.891557617198652,1.112830511414229,0.29812103790379446,-0.0029473639278292385,0.05591084573070315,-0.13889954487762585,0.0038258212190486265,0.014320796804421805,-1.0,1.9956865003131827,0.036444103570213215,55.3992701613003,25.92023255410991,0.17987500567406192,10.876704034876411,40.379227601693124,1,1,,,,,BULL_LOW_VOL,1,0.18880533053687504,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-12-02,1246.235748845341,1254.4526976676975,1232.8147284105949,1242.6522216796875,11589592.0,69.91676687282262,23.777572381147593,18.620960480395265,5.156611900752328,87.01588145232783,89.56482061440643,-12.984118547672177,157.38294597922496,30.71138500280724,-0.0004222265143128956,0.03994113698981394,0.04792785837264435,0.06535824658382938,1147.3440014648438,1155.6307348632813,46.06411835028726,24.000305692683632,0.1892968446059253,1.3091490531044607,1.0,1252.7370735195295,1143.3817741367207,0.9077790294868197,0.9809037153963761,10884389.85,1.064790232591678,1.0807041064696759,0.2636811420824896,-0.0004222265143128956,0.03994113698981394,-0.15175447869716047,0.002460329073627553,0.017412731317419383,-2.0,1.8719242295925642,0.033017559284097664,60.772317755872216,26.98604805484124,0.1849519486577853,11.657704030621744,76.87209049791625,1,1,,,,,BULL_LOW_VOL,1,0.1892968446059253,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-12-05,1238.0189040182454,1240.1872774344642,1222.4980932976318,1224.5294189453125,14828536.0,61.5929917312655,22.837700649650515,19.464308514246316,3.373392135404199,71.32426330850761,81.9368375334588,-28.675736691492386,93.83783273392135,29.6629953882615,-0.014583970010433434,-0.009270327160654124,0.051570025697638355,0.03459647535592625,1148.9207421875,1156.3469287109374,44.24117453122741,24.252995703813422,0.19423975037926616,0.6546793441203861,1.0,1255.5628818558455,1144.6507411910295,0.7201977824563118,0.7557376634778297,10997025.9,1.3484133014545323,1.044985864889788,0.16882041774263756,-0.014583970010433434,-0.009270327160654124,-0.44677392382498377,-0.0037285715026359276,0.014445699599498481,-3.0,1.4520584211536312,0.015278228789370126,69.89695521612445,31.962618909200714,0.19263225534065517,15.412339622826039,93.83704726967103,1,1,,,,,BULL_LOW_VOL,1,0.19423975037926616,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-12-06,1216.6091015367565,1231.1713003979205,1214.737403586102,1228.067138671875,8594245.0,62.53076231025891,22.123286471825622,19.99610410576218,2.127182366063444,74.38739586381506,77.57584687488351,-25.612604136184945,70.28969072268612,29.075071662773073,0.002889044290670828,-0.008111531187571464,0.04879042208068074,0.03207230016942475,1150.78416015625,1157.1669226074218,40.73661588603693,24.298646608214376,0.19383666032293762,0.6848430819739576,1.0,1258.6075020133947,1145.4224174201993,0.7301732516145001,0.7668838786148982,10837250.75,0.7930281579947756,1.0612696102239418,0.15267618432558633,0.002889044290670828,-0.008111531187571464,-0.45870473670478623,-0.006468049918619165,0.013381920494665687,1.0,1.4523470878620912,0.016646890981509566,70.28179149836507,36.53867711617845,0.1915108154385341,18.347697138377725,91.5305690841403,1,1,,,,,BULL_LOW_VOL,1,0.19383666032293762,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-12-07,1225.6933546542932,1230.2583124986502,1206.1324752746186,1209.9442138671875,8462111.0,55.10762690663668,19.865739636154785,19.970031211840702,-0.10429157568591663,58.69567202548619,68.1357770659363,-41.30432797451381,39.05664323614518,26.244323284375003,-0.014757275261258918,-0.029600815021266436,0.036545966094690074,0.017857003491075885,1152.7105737304687,1157.7156616210937,35.77401460316459,24.94589305565491,0.20229806955556928,0.6608323048399659,1.0,1259.4144133914447,1146.7381989132427,0.5609525954226342,0.5587130382628352,10697646.05,0.7910255172445156,1.0397850630331178,0.13421062538592818,-0.014757275261258918,-0.029600815021266436,-0.47783058037719617,-0.001932943194090328,0.019939627751035957,-1.0,1.0681515191336215,0.0005868422343919383,71.87636674991867,40.84925626324873,0.18749242733698387,21.135751105003692,94.20821255135057,1,1,,,,,BULL_LOW_VOL,1,0.20229806955556928,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-12-08,1214.2809311328976,1216.5634100007333,1205.1966579940977,1209.37353515625,7757008.0,54.88666947944471,17.82509193740748,19.541043356954056,-1.7159514195465775,58.201550197527794,63.76153936227636,-41.79844980247221,20.446850412252207,23.907315024320607,-0.00047165704368590244,-0.027191289329540624,0.02719926841823961,0.029834702556804427,1155.1930004882813,1158.2729223632812,31.26427844740638,24.5220022594585,0.1964697488458372,0.6848879975764082,1.0,1259.5595610721052,1150.096652306801,0.5415248280725175,0.5482937382012484,10787184.35,0.7190947839878161,1.0201592373569024,0.13555905847117056,-0.00047165704368590244,-0.027191289329540624,-0.4722333996078225,0.0035842291041247787,0.009398876092626754,-2.0,1.0171468769324286,-0.0006660030750506579,70.17181386627875,44.8245309184228,0.18880533053687504,22.786104059941863,87.4703678395409,1,1,,,,,BULL_LOW_VOL,1,0.1964697488458372,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
2022-12-09,1207.8900896926802,1214.2811038799705,1187.7357368415526,1191.04541015625,12655763.0,48.20209374808674,14.561086282407132,18.545051942044672,-3.9839656596375406,42.33215389015121,53.076458704388415,-57.66784610984879,-17.005639321528314,19.71938372078843,-0.015155057116105985,-0.04152956927375928,-0.003247170499436569,-0.00862533725586856,1157.1363061523436,1158.6690405273437,30.175338516206736,24.639393293863463,0.18760256763427863,0.703756259927124,1.0,1259.3729549872812,1149.2470035088124,0.37955092406724633,0.36027242346042193,10804465.9,1.1713455451786838,0.9926599054484904,0.044380511269868854,-0.015155057116105985,-0.04152956927375928,-0.4744172257790802,-0.001226623057679273,0.022287451689130384,-3.0,0.6427702448228896,-0.0159015102664477,69.91676687282262,46.06411835028726,0.1892968446059253,23.777572381147593,87.01588145232783,1,1,,,,,BULL_LOW_VOL,1,0.18760256763427863,,0.0,100000.0,100000.0,100000.0,100000.0,100000.0
